LiftID,Lake,Agency,Location,Latitude,Longitude,STATD,Model_unit,Grid,Year,Month,Day,SurveyType,SurveyType2,SurveyDescription,Gear,Nights,NetLength(km),Depth1(m),Depth2(m),AvgDepth(m),SurfaceTemp(C),BottomTemp(C),NetMaterial,MinMesh(mm),MaxMesh(mm),Comments
WIDNR_ 1922,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2006,4,17,,,,Weir,0,,,,,,,,,,
WIDNR_ 1914,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2006,4,11,,,,Weir,0,,,,,,,,,,
WIDNR_ 1913,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2006,4,5,,,,Weir,0,,,,,,,,,,
WIDNR_ 2586,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2006,10,7,,,,Weir,0,,,,,,,,,,BAFF open house.
WIDNR_ 2403,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2006,11,16,,,,Weir,0,,,,,,,,,,3rd coho harvest at BAFF for 2006. Last spawning date for 2006.
WIDNR_ 2587,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2006,10,16,,,,Weir,0,,,,,,,,,,
WIDNR_ 2401,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2006,10,31,,,,Weir,0,,,,,,,,,,1st coho spawning at BAFF for 2006.
WIDNR_ 2589,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2006,10,20,,,,Weir,0,,,,,,,,,,
WIDNR_ 2590,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2006,10,23,,,,Weir,0,,,,,,,,,,
WIDNR_ 2402,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2006,11,8,,,,Weir,0,,,,,,,,,,2nd coho harvest at BAFF for 2006
WIDNR_ 2485,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2007,4,9,,,,Weir,0,,,,,,,,,,
WIDNR_ 2490,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2007,4,18,,,,Weir,0,,,,,,,,,,
WIDNR_ 2429,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2007,4,4,,,,Weir,0,,,,,,,,,,
WIDNR_ 2601,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2007,11,6,,,,Weir,0,,,,,,,,,,
WIDNR_ 2584,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2007,10,18,,,,Weir,0,,,,,,,,,,"Lengths and weights were taken on coho, browns and one steelhead this day."
WIDNR_ 2600,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2007,10,31,,,,Weir,0,,,,,,,,,,
WIDNR_ 2598,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2007,10,23,,,,Weir,0,,,,,,,,,,
WIDNR_ 2597,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2007,10,22,,,,Weir,0,,,,,,,,,,
WIDNR_ 2592,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2007,10,19,,,,Weir,0,,,,,,,,,,
WIDNR_ 2591,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2007,10,17,,,,Weir,0,,,,,,,,,,
WIDNR_ 2599,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2007,10,25,,,,Weir,0,,,,,,,,,,
WIDNR_ 4526,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2008,11,13,,,,Weir,0,,,,,,,,,,
WIDNR_ 4517,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2008,10,27,,,,Weir,0,,,,,,,,,,
WIDNR_ 4518,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2008,10,8,,,,Weir,0,,,,,,,,,,
WIDNR_ 4519,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2008,10,10,,,,Weir,0,,,,,,,,,,
WIDNR_ 4520,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2008,10,15,,,,Weir,0,,,,,,,,,,
WIDNR_ 4645,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2008,10,22,,,,Weir,0,,,,,,,,,,
WIDNR_ 4074,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2008,4,9,,,,Weir,0,,,,,,,,,,
WIDNR_ 4075,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2008,4,11,,,,Weir,0,,,,,,,,,,
WIDNR_ 4079,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2008,4,22,,,,Weir,0,,,,,,,,,,
WIDNR_ 4524,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2008,11,3,,,,Weir,0,,,,,,,,,,About 320 Coho were Spawned.
WIDNR_ 4077,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2008,4,15,,,,Weir,0,,,,,,,,,,
WIDNR_ 4073,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2008,4,3,,,,Weir,0,,,,,,,,,,
WIDNR_ 4078,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2008,4,17,,,,Weir,0,,,,,,,,,,
WIDNR_ 4521,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2008,10,23,,,,Weir,0,,,,,,,,,,
WIDNR_ 4646,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2008,10,24,,,,Weir,0,,,,,,,,,,
WIDNR_ 4655,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2008,11,5,,,,Weir,0,,,,,,,,,,
WIDNR_ 4654,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2008,11,2,,,,Weir,0,,,,,,,,,,
WIDNR_ 4653,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2008,11,1,,,,Weir,0,,,,,,,,,,
WIDNR_ 4652,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2008,10,31,,,,Weir,0,,,,,,,,,,
WIDNR_ 4651,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2008,10,30,,,,Weir,0,,,,,,,,,,
WIDNR_ 4650,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2008,10,29,,,,Weir,0,,,,,,,,,,
WIDNR_ 4649,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2008,10,28,,,,Weir,0,,,,,,,,,,
WIDNR_ 4648,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2008,10,26,,,,Weir,0,,,,,,,,,,
WIDNR_ 4647,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2008,10,25,,,,Weir,0,,,,,,,,,,
WIDNR_ 4644,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2008,10,21,,,,Weir,0,,,,,,,,,,
WIDNR_ 4642,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2008,10,18,,,,Weir,0,,,,,,,,,,
WIDNR_ 4635,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2008,12,2,,,,Weir,0,,,,,,,,,,"130,900 eggs taken.
Estimated 40 Brown Trout released at the Kewaunee Harbor."
WIDNR_ 4633,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2008,11,17,,,,Weir,0,,,,,,,,,,"271,000 eggs collected from the Seeforellen Brown Trout.
Brown Trout were released in the Kewaunee Harbor behind the Water Department."
WIDNR_ 4632,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2008,10,4,,,,Weir,0,,,,,,,,,,Open House at BAFF.
WIDNR_ 4643,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2008,10,20,,,,Weir,0,,,,,,,,,,
WIDNR_ 4641,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2008,10,17,,,,Weir,0,,,,,,,,,,
WIDNR_ 4636,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2008,12,11,,,,Weir,0,,,,,,,,,,"260,300 eggs were taken.
Estimated number of Brown trout was 130 and all were transported to the Kewaunee Harbor and released."
WIDNR_ 4637,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2008,10,2,,,,Weir,0,,,,,,,,,,
WIDNR_ 4638,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2008,10,11,,,,Weir,0,,,,,,,,,,
WIDNR_ 4639,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2008,10,14,,,,Weir,0,,,,,,,,,,
WIDNR_ 4640,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2008,10,16,,,,Weir,0,,,,,,,,,,
WIDNR_ 4634,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2008,11,25,,,,Weir,0,,,,,,,,,,"440,800 eggs taken from Brown Trout.
Approximatly 30 Brown Trout were transported to the Kewaunee Harbor and Released."
WIDNR_ 4894,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2009,11,10,,,,Weir,0,,,,,,,,,,
WIDNR_ 4895,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2009,11,3,,,,Weir,0,,,,,,,,,,
WIDNR_ 4727,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2009,3,30,,,,Weir,0,,,,,,,,,,
WIDNR_ 4728,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2009,3,31,,,,Weir,0,,,,,,,,,,
WIDNR_ 4729,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2009,4,7,,,,Weir,0,,,,,,,,,,
WIDNR_ 4730,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2009,4,13,,,,Weir,0,,,,,,,,,,
WIDNR_ 4909,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2010,4,7,,,,Weir,0,,,,,,,,,,
WIDNR_ 4910,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2010,4,14,,,,Weir,0,,,,,,,,,,
WIDNR_ 4907,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2010,3,25,,,,Weir,0,,,,,,,,,,
WIDNR_ 4908,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2010,3,30,,,,Weir,0,,,,,,,,,,
WIDNR_ 5166,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2011,4,11,,,,Weir,0,,,,,,,,,,
WIDNR_ 5325,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2011,11,8,,,,Weir,0,,,,,,,,,,Many coho salmon spawned and processed this day. See seperate entry.
WIDNR_ 5181,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2011,4,27,,,,Weir,0,,,,,,,,,,
WIDNR_ 5178,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2011,4,25,,,,Weir,0,,,,,,,,,,
WIDNR_ 5172,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2011,4,13,,,,Weir,0,,,,,,,,,,
WIDNR_ 5173,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2011,4,18,,,,Weir,0,,,,,,,,,,
WIDNR_ 6616,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2012,11,20,,,,Boom shocker,0,,,,,,,,,,"Brown Trout not documented by river collected from.  Kewaunee and Root rivers were the two locations all fish were obtained, but fish were processed for egg collection at BAFF"
WIDNR_ 6298,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2012,10,29,,,,Weir,0,,,,,,,,,,Coho Sort/Harvest
WIDNR_ 6297,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2012,10,23,,,,Weir,0,,,,,,,,,,"Chinook Salmon data along with a number of Coho insidentals.
CWT taken from 50 Chinook snouts."
WIDNR_ 6299,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2012,10,31,,,,Weir,0,,,,,,,,,,"1-60 Sacraficed for fish health (Sue M.) and jaw tagged
61-446 Spawned and sacraficed
447-473 Jack's Fish"
WIDNR_ 6219,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2012,3,20,,,,Weir,0,,,,,,,,,,
WIDNR_ 6230,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2012,10,16,,,,Weir,0,,,,,,,,,,Chinook Salmon collection at BAFF due to possible low numbers of returning adult salmon.  Data was collected for 71 Coho Salmon as well for Jack.
WIDNR_ 6218,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2012,10,6,,,,Weir,0,,,,,,,,,,Collected data during BAFF open house
WIDNR_ 6222,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2012,4,4,,,,Weir,0,,,,,,,,,,
WIDNR_ 6617,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2012,12,4,,,,Boom shocker,0,,,,,,,,,,"Brown Trout not documented by river collected from.  Kewaunee and Root rivers were the two locations all fish were obtained, but fish were processed for egg collection at BAFF"
WIDNR_ 6221,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2012,3,28,,,,Weir,0,,,,,,,,,,
WIDNR_ 6301,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2012,11,14,,,,Weir,0,,,,,,,,,,"Coho spawn/sacrafice
Brown Trout spawned/passed"
WIDNR_ 6300,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2012,11,6,,,,Weir,0,,,,,,,,,,"First 60 fish (30 male/30 female) were sacraficed for fish health and jaw tagged by Sue M.
1 incidental brown trout measured and passed upsteam"
WIDNR_ 6220,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2012,3,22,,,,Weir,0,,,,,,,,,,
WIDNR_ 6223,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2013,4,8,,,,Weir,0,,,,,,,,,,"Ganaraska and Chambers Creek were processed (length, weight, etc), the top caudal fin was clipped and they were returned alive to BAFF ponds for future egg collections.  All Rainbow Trout that were not Ganaraska or Chambers Creek were also processed, the"
WIDNR_ 6482,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2013,10,15,,,,Weir,0,,,,,,,,,,BAFF Sort
WIDNR_ 6355,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2013,4,29,,,,Weir,0,,,,,,,,,,Sort at BAFF
WIDNR_ 6229,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2013,4,17,,,,Weir,0,,,,,,,,,,"-Sorting 04/17/2013
-Chambers Creek Fish Health samples were collected. 31 previously recorded males were sacraficed and four new males were sacraficed for a total of 35 males sacraficed. 24 previously recorded females were sacraficed along with 2 newly"
WIDNR_ 6483,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2013,10,22,,,,Weir,0,,,,,,,,,,BAFF sort of Chinook and Coho
WIDNR_ 6224,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2013,4,11,,,,Weir,0,,,,,,,,,,
WIDNR_ 6356,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2013,4,22,,,,Weir,0,,,,,,,,,,Sort at BAFF
WIDNR_ 6481,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2013,10,8,,,,Weir,0,,,,,,,,,,BAFF Sort
WIDNR_ 6225,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2013,4,15,,,,Weir,0,,,,,,,,,,
WIDNR_ 6480,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2013,10,5,,,,Weir,0,,,,,,,,,,"Baff Open House
Collecting heads"
WIDNR_ 7178,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2014,4,30,,,,Weir,0,,,,,,,,,,"New Fish From 4/28/14
Recap 3"
WIDNR_ 7179,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2014,5,5,,,,Weir,0,,,,,,,,,,"BAFF Sort
All fish were released upstream, hatchery did not need any more fish."
WIDNR_ 6643,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2014,4,14,,,,Weir,0,,,,,,,,,,Sort at BAFF
WIDNR_ 7180,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2014,5,8,,,,Weir,0,,,,,,,,,,Season wrap-up for the Steelhead spawning
WIDNR_ 7030,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2014,4,28,,,,Weir,0,,,,,,,,,,"BAFF sort 
-Measured and weighed all fish, keeping only Ganaraska
-Released all previously sorted/measured Chambers Creek Fish from pond 1 (up river)
-Sort, no hatchery staff present"
WIDNR_ 6660,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2014,4,21,,,,Weir,0,,,,,,,,,,Sort at BAFF for Rainbow Trout
WIDNR_ 6658,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2014,4,16,,,,Weir,0,,,,,,,,,,BAFF fish sort and spawn.  Fish Health took 30 males and 30 females that were previously sorted.  Only two of the 60 fish health sample fish were new.  The other 58 were previously entered.
WIDNR_ 6625,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2014,4,9,,,,Weir,0,,,,,,,,,,Steelhead sort at BAFF
WIDNR_ 7760,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2015,4,22,,,,Weir,0,,,,,,,,,,"Fish sorted by strain (Chambers Creek Pound 1, Ganaraska Pound 2), clipped fish were held and spawned then passed down stream. Fish returned to the river had upper caudle fin clipped and were transported down stream for release. Fish recaptured twice had"
WIDNR_ 7754,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2015,4,7,,,,Weir,0,,,,,,,,,,"Fish sorted by strain (Chambers Creek Pound 1, Ganaraska Pound 2), clipped fish were held and spawned then passed down stream. Fish returned to the river had upper caudle fin clipped and were transported down stream for release. Total for the day: 137 pro"
WIDNR_ 7757,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2015,4,13,,,,Weir,0,,,,,,,,,,"Fish sorted by strain (Chambers Creek Pound 1, Ganaraska Pound 2), clipped fish were held and spawned then passed down stream. Fish returned to the river had upper caudle fin clipped and were transported down stream for release. Total for the day: 181 pro"
WIDNR_ 7759,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2015,4,20,,,,Weir,0,,,,,,,,,,"Fish sorted by strain (Chambers Creek Pound 1, Ganaraska Pound 2), clipped fish were held and spawned then passed down stream. Fish returned to the river had upper caudle fin clipped and were transported down stream for release. Fish recaptured twice had"
WIDNR_ 7761,MICHIGAN,WIDNR,BAFF,,,WM-4,WI345,,2015,4,27,,,,Weir,0,,,,,,,,,,"Fish sorted by strain (Chambers Creek Pound 1, Ganaraska Pound 2), clipped fish were held and spawned then passed down stream. Fish returned to the river had upper caudle fin clipped and were transported down stream for release. Fish recaptured twice had"
MIDNR_1992-1066,MICHIGAN,MIDNR,BAILEYS HARBOR,,,WM-3,WI345,,1992,11,8,,,Mid-Water Trawl,MWT,,,32.004,32.004,,,,,12.7,,
WIDNR_ 6185,MICHIGAN,WIDNR,Baileys Harbor,44.5674,-86.56756667,WM-3,WI345,807,2012,9,4,,,,Assessment bottom nylon gill net,4,1.127759964,88.39199717,106.3751966,97.38359688,,,,,,
WIDNR_ 5412,MICHIGAN,WIDNR,Baileys Harbor,44.96441667,-86.96946667,WM-3,WI345,807,2011,9,19,,,,Assessment bottom nylon gill net,3,1.127759964,,,,,,,,,GMGN Chubs off Baileys Harbor
WIDNR_ 5414,MICHIGAN,WIDNR,Baileys Harbor,44.96546667,-86.96988333,WM-3,WI345,807,2011,9,22,,,,Assessment bottom nylon gill net,3,1.127759964,,,,,,,,,GMGN chub assessment off Baileys Harbor
WIDNR_ 6187,MICHIGAN,WIDNR,Baileys Harbor,44.96348333,-86.97295,WM-3,WI345,807,2012,9,7,,,,Assessment bottom nylon gill net,3,1.127759964,85.03919728,104.5463967,94.79279697,,,,,,"GMGN Chub assessment.  2 boxes standard mesh 24 inches, 1200'/box and 1 box graded mesh, 14-30 inches, 1300'."
WIDNR_ 7367,MICHIGAN,WIDNR,Baileys Harbor,45.30008333,-87.28333333,WM-3,WI345,707,2014,9,22,,,,Assessment bottom nylon gill net,4,1.127759964,97.23119689,108.2039965,102.7175967,,,,,,"All fish accounted for 141 chubs in GMGN and 21 chubs in standard, 54 alewives in GMGN and 1 long-nose sucker in in GMGN.  Alewives not counted out of standard."
WIDNR_ 7357,MICHIGAN,WIDNR,Baileys Harbor,45.31678333,-87.35,WM-3,WI345,707,2014,9,18,,,,Assessment bottom nylon gill net,3,1.127759964,87.78239719,106.9847966,97.38359688,,,,,,"All fish accounted for- 191 chubs in GMGN- 32 chubs in STD. 33 alewives in GMGN.  2 incidental lake trout in standard, alewives not counted out of standard."
WIDNR_ 2607,MICHIGAN,WIDNR,Baileys Harbor,,,WM-3,WI345,706,1984,8,9,,,,Assessment bottom nylon gill net,1,0.243839992,54.86399824,54.86399824,54.86399824,,,,,,"Loran C  32086.3
         48153.3"
WIDNR_ 2608,MICHIGAN,WIDNR,Baileys Harbor,,,WM-3,WI345,706,1984,8,10,,,,Assessment bottom nylon gill net,1,0.243839992,18.28799941,18.28799941,18.28799941,,,,,,"Surface  67.5
Bottom   53.5 @ 62'"
WIDNR_ 2612,MICHIGAN,WIDNR,Baileys Harbor,,,WM-3,WI345,706,1984,8,10,,,,Assessment bottom nylon gill net,1,0.243839992,54.86399824,54.86399824,54.86399824,,,,,,"Surface  69.5
Bottom   48.5 @ 152'"
WIDNR_ 2606,MICHIGAN,WIDNR,Baileys Harbor,,,WM-3,WI345,706,1984,8,9,,,,Assessment bottom nylon gill net,1,0.243839992,45.71999854,45.71999854,45.71999854,,,,,,"Loran C  32088.2
         48146.2"
WIDNR_ 2605,MICHIGAN,WIDNR,Baileys Harbor,,,WM-3,WI345,706,1984,8,9,,,,Assessment bottom nylon gill net,1,0.243839992,36.57599883,36.57599883,36.57599883,,,,,,"Loran C  32090.7
         48137.2"
WIDNR_ 2604,MICHIGAN,WIDNR,Baileys Harbor,,,WM-3,WI345,706,1984,8,9,,,,Assessment bottom nylon gill net,1,0.243839992,27.43199912,27.43199912,27.43199912,,,,,,"Loran C  32092.3
         48130.8"
WIDNR_ 2603,MICHIGAN,WIDNR,Baileys Harbor,,,WM-3,WI345,706,1984,8,9,,,,Assessment bottom nylon gill net,1,0.243839992,18.28799941,18.28799941,18.28799941,,,,,,"Loran C  32093.5
         48127.2"
WIDNR_ 2609,MICHIGAN,WIDNR,Baileys Harbor,,,WM-3,WI345,706,1984,8,10,,,,Assessment bottom nylon gill net,1,0.243839992,27.43199912,27.43199912,27.43199912,,,,,,"Surface  70.0
Bottom   45.0 @ 180'"
WIDNR_ 2610,MICHIGAN,WIDNR,Baileys Harbor,,,WM-3,WI345,706,1984,8,10,,,,Assessment bottom nylon gill net,1,0.243839992,36.57599883,36.57599883,36.57599883,,,,,,"Surface  67.5
Bottom   50.5 @ 104'"
WIDNR_ 2611,MICHIGAN,WIDNR,Baileys Harbor,,,WM-3,WI345,706,1984,8,10,,,,Assessment bottom nylon gill net,1,0.243839992,45.71999854,45.71999854,45.71999854,,,,,,"Surface  68.0
Bottom   50.0 @ 125'"
WIDNR_ 6787,MICHIGAN,WIDNR,Baileys Harbor,,,WM-3,WI345,707,1985,10,16,,,,Assessment bottom nylon gill net,2,0.396239987,82.296,85.9536,84.1248,,,,,,Sturgeon Bay Data from Historical files
WIDNR_ 6784,MICHIGAN,WIDNR,Baileys Harbor,,,WM-3,WI345,707,1985,10,14,,,,Assessment bottom nylon gill net,3,0.396239987,54.864,69.4944,62.1792,,,,,,Sturgeon Bay Data from Historical files
WIDNR_ 6785,MICHIGAN,WIDNR,Baileys Harbor,,,WM-3,WI345,707,1985,10,15,,,,Assessment bottom nylon gill net,4,0.396239987,64.008,80.4672,72.2376,,,,,,Sturgeon Bay Data from Historical files
WIDNR_ 6819,MICHIGAN,WIDNR,Baileys Harbor,,,WM-3,WI345,707,1986,10,13,,,,Assessment bottom nylon gill net,3,0.396239987,54.86399824,64.00799795,59.4359981,,,,,,Sturgeon Bay Data from Historical files
WIDNR_ 6820,MICHIGAN,WIDNR,Baileys Harbor,,,WM-3,WI345,707,1986,10,14,,,,Assessment bottom nylon gill net,4,0.396239987,69.49439778,71.32319772,70.40879775,,,,,,Sturgeon Bay Data from Historical files
WIDNR_ 6825,MICHIGAN,WIDNR,Baileys Harbor,,,WM-3,WI345,609,1986,11,4,,,,Assessment bottom nylon gill net,3,0.396239987,54.86399824,109.7279965,82.29599737,,,,,,Sturgeon Bay Data from Historical files
WIDNR_ 6826,MICHIGAN,WIDNR,Baileys Harbor,,,WM-3,WI345,609,1986,11,5,,,,Assessment bottom nylon gill net,4,0.396239987,54.86399824,109.7279965,82.29599737,,,,,,Sturgeon Bay Data from Historical files
WIDNR_ 6827,MICHIGAN,WIDNR,Baileys Harbor,,,WM-3,WI345,609,1986,11,6,,,,Assessment bottom nylon gill net,2,0.396239987,74.9808,113.3856,94.1832,,,,,,Sturgeon Bay Data from Historical files
WIDNR_ 6821,MICHIGAN,WIDNR,Baileys Harbor,,,WM-3,WI345,707,1986,10,15,,,,Assessment bottom nylon gill net,2,0.396239987,54.864,64.008,59.436,,,,,,Sturgeon Bay Data from Historical files
WIDNR_ 6735,MICHIGAN,WIDNR,Baileys Harbor,,,WM-3,WI345,608,1987,9,2,,,,Commercial bottom nylon gill net,5,1.828799941,73.15199766,109.7279965,91.43999707,,,,,,Sturgeon Bay Data from Historical files
WIDNR_ 6758,MICHIGAN,WIDNR,Baileys Harbor,,,WM-3,WI345,608,1987,11,16,,,,Commercial bottom nylon gill net,7,2.926079906,76.80959754,115.2143963,96.01199693,,,,,,Sturgeon Bay Data from Historical files
WIDNR_ 6739,MICHIGAN,WIDNR,Baileys Harbor,,,WM-3,WI345,707,1987,9,18,,,,Commercial bottom nylon gill net,5,2.926079906,100.5839968,118.8719962,109.7279965,,,,,,Sturgeon Bay Data from Historical files
WIDNR_ 6713,MICHIGAN,WIDNR,Baileys Harbor,,,WM-3,WI345,707,1987,7,15,,,,Commercial bottom nylon gill net,5,5.120639836,73.15199766,107.8991965,90.5255971,,,,,,Sturgeon Bay Data from Historical files
WIDNR_ 6737,MICHIGAN,WIDNR,Baileys Harbor,,,WM-3,WI345,707,1987,9,10,,,,Commercial bottom nylon gill net,5,2.19455993,82.29599737,128.0159959,105.1559966,,,,,,Sturgeon Bay Data from Historical files
WIDNR_ 6716,MICHIGAN,WIDNR,Baileys Harbor,,,WM-3,WI345,707,1987,7,20,,,,Commercial bottom nylon gill net,4,2.926079906,82.29599737,109.7279965,96.01199693,,,,,,Sturgeon Bay Data from Historical files
WIDNR_ 6719,MICHIGAN,WIDNR,Baileys Harbor,,,WM-3,WI345,608,1987,7,28,,,,Commercial bottom nylon gill net,6,2.926079906,58.52159813,82.29599737,70.40879775,,,,,,Sturgeon Bay Data from Historical files
WIDNR_ 6726,MICHIGAN,WIDNR,Baileys Harbor,,,WM-3,WI345,707,1987,8,11,,,,Commercial bottom nylon gill net,4,2.926079906,100.5839968,100.5839968,100.5839968,,,,,,Sturgeon Bay Data from Historical files
WIDNR_ 6732,MICHIGAN,WIDNR,Baileys Harbor,,,WM-3,WI345,707,1987,8,20,,,,Commercial bottom nylon gill net,5,2.926079906,100.5839968,100.5839968,100.5839968,,,,,,Sturgeon Bay Data from Historical files
WIDNR_ 6721,MICHIGAN,WIDNR,Baileys Harbor,,,WM-3,WI345,608,1987,7,30,,,,Commercial bottom nylon gill net,5,2.438399922,64.00799795,82.29599737,73.15199766,,,,,,Sturgeon Bay Data from Historical files
WIDNR_ 6745,MICHIGAN,WIDNR,Baileys Harbor,,,WM-3,WI345,608,1987,9,25,,,,Commercial bottom nylon gill net,4,2.926079906,76.80959754,124.358396,100.5839968,,,,,,Sturgeon Bay Data from Historical files
